更新日期,#genre#
北京卫视,http://14.152.102.71:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路12
北京卫视,http://111.221.137.234:44330/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路13
北京卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225688/10000100000000060000000000333853_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xP1nCG8AWssDJrTAHC0A/mwWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路14
北京卫视,http://go.bkpcp.top/mg/bjws$IPV4•线路15
北京卫视,http://m.061899.xyz/mg/bjws$IPV4•线路16
北京卫视,http://k.061899.xyz/k.php?id=bjws$IPV4•线路17
北京卫视,http://j.s.bkpcp.top/jj/bjws$IPV4•线路18
北京卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws$IPV4•线路19
北京卫视,http://117.72.203.216:3000/630287636$IPV4•线路20
北京卫视,http://119.29.13.205:1234/630287636$IPV4•线路21
北京卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMjkvaW5kZXgubTN1OA==$IPV4•线路22
北京卫视,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009$IPV4•线路23
北京卫视,http://38.75.136.137:98/gslb/dsdqca/bjwshd.m3u8?auth=test20251009$IPV4•线路24
北京卫视,http://223.95.198.3:8000/hls/21/index.m3u8$IPV4•线路25
北京卫视,https://live.264788.xyz/channel/beijingweishi?streamid=ef3b375a76fa91e8a49f9aecda01f617&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路26
北京卫视,https://live.264788.xyz/channel/beijingweishi?streamid=827ecb21a6a263faddc5d2aa1887dbc7&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路27
北京卫视,https://live.264788.xyz/channel/beijingweishi?streamid=14da0d2cdf18d9845e3d9d4fc51357e0&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路28
北京卫视,https://live.264788.xyz/channel/beijingweishi?streamid=e078747837ff9cad6d2a314ebeffa51c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路29
北京卫视,https://live.264788.xyz/channel/beijingweishi?streamid=f37b9c719ec0ddf230c854b7ef08c7b9&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路30
北京卫视,https://live.264788.xyz/channel/beijingweishi?streamid=83e17d40a257c99cd03440142db1b4a4&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路31
北京卫视,https://live.264788.xyz/channel/beijingweishi?streamid=14205fe676d226d4cdbd1d52fe782dc3&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路32
北京卫视,https://live.264788.xyz/channel/beijingweishi?streamid=41225e7b85c7ba5b42d4c3979cce5d73&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路33
北京卫视,http://124.236.93.22:2380/hw1live.rxip.sc96655.com.huan.tv/live/bjwsH265_4000.m3u8$IPV4•线路34
北京卫视,http://222.86.15.171:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路35
北京卫视,http://123.145.74.201:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路36
北京卫视,http://124.116.183.146:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路37
北京卫视,http://sh.lnott.top:880/dx29.m3u8$IPV4•线路38
北京卫视,http://218.206.221.78:90/hls/24/index.m3u8$IPV4•线路39
北京卫视,http://119.91.7.169:2026/ysws.php?id=北京卫视$IPV4•线路40
北京卫视,https://smt.858.qzz.io/Smart.php?id=beijing$IPV4•线路41
北京卫视,http://120.202.94.181:9446/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路42
北京卫视,http://iptv.huuc.edu.cn/hls/btv1hd.m3u8$IPV4•线路43
北京卫视,http://101.35.240.114:88/live.php?id=北京卫视$IPV4•线路44
北京卫视,http://58.57.40.22:9901/tsfile/live/1032_1.m3u8$IPV4•线路45
北京卫视,http://t.061899.xyz/tl/tl.php?id=bjws$IPV4•线路46
北京卫视,http://115.29.208.41:34567/gd.php?id=bjws&kl=www.9kds.com$IPV4•线路47
北京卫视,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s41/index.m3u8?time=1749227137&sign=ea5bcf63d1a1e8ae634f83b70186337f$IPV4•线路48
北京卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226719/1.m3u8$IPV4•线路49
北京卫视,http://113.95.132.166:554/rtp/239.77.0.91:5146$IPV4•线路50
北京卫视,http://113.95.132.166:554/rtp/239.77.1.151:5146$IPV4•线路51
北京卫视,http://113.95.132.166:554/rtp/239.77.1.4:5146$IPV4•线路52
北京卫视,http://183.166.116.64:9000/rtp/238.1.78.162:7168$IPV4•线路53
北京卫视,http://183.30.201.121:10002/rtp/239.77.0.91:5146$IPV4•线路54
北京卫视,http://183.30.201.121:10002/rtp/239.77.1.151:5146$IPV4•线路55
北京卫视,http://183.30.201.121:10002/rtp/239.77.1.4:5146$IPV4•线路56
北京卫视,http://58.63.66.57:8888/rtp/239.77.0.91:5146$IPV4•线路57
北京卫视,http://58.63.66.57:8888/rtp/239.77.1.151:5146$IPV4•线路58
北京卫视,http://58.63.66.57:8888/rtp/239.77.1.4:5146$IPV4•线路59
北京卫视,http://60.168.244.234:8888/rtp/238.1.78.162:7168$IPV4•线路60
北京卫视,http://60.168.76.63:10000/rtp/238.1.78.162:7168$IPV4•线路61
北京卫视,http://61.191.144.238:5800/rtp/238.1.78.162:7168$IPV4•线路62
北京卫视,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/bjws/51/20251127/01.m3u8?msisdn=4f89b0f1d885527a227fd4a636419cfe&mdspid=&spid=600697&netType=4&sid=5910022306&pid=2028597139&timestamp=20260419061411&Channel_ID=0116_2600031500-99000-200300140100004&ProgramID=630287636&ParentNodeID=-99&assertID=5910022306&client_ip=221.236.27.13&SecurityKey=20260419061411&promotionId=&mvid=5101042960&mcid=500020&playurlVersion=ZQ-A1-9.3.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=9522b02d36c03cd87c587e8a91ba8e3d&sv=10004&ct=android&playUrlSsn=4f89b0f1d885527a227fd4a636419cfe1776550448467&prlId=4f89b0f1d885527a227fd4a636419cfe1776550448477&jid=4f89b0f1d885527a227fd4a636419cfe1776550446950V&is_advertise=0&sjid=subsession_1776550449461&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=b8dec65420d7cd14f8eb16a12c655752$IPV4•线路63
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8$IPV4•线路64
北京卫视,http://183.11.239.36:808/hls/41/index.m3u8$IPV4•线路65
北京卫视,http://120.76.248.139/live/bfgd/4200000083.m3u8$IPV4•线路66
北京卫视,http://182.150.23.74:808/hls/17/index.m3u8$IPV4•线路67
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8$IPV4•线路68
北京卫视,https://zby.130519.xyz/PLTV/11/224/3221225724/index.m3u8$IPV4•线路69
北京卫视,http://tvlist.top/jd/index.php?id=bjws&qt=183.224.122.114:8014$IPV4•线路70
北京卫视,http://tvlist.top/jd/index.php?id=bjws&qt=118.212.78.251:8014$IPV4•线路71
北京卫视,https://py.doube.eu.org/ysp/2024052703/600002309$IPV4•线路72
北京卫视,https://smart.946985.filegear-sg.me/smart.php?id=beijing$IPV4•线路73
北京卫视,p3p://focus169.org:38902/64260fe100097b88ee078b124b8f3f9d$IPV4•线路74
北京卫视,http://183.222.242.31:8088/hls/22/index.m3u8$IPV4•线路75
北京卫视,http://115.171.216.84:4000/rtp/225.1.8.21:8002$IPV4•线路76
北京卫视,http://116.76.254.170:44330/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路77
北京卫视,http://lysj.aylzline.top:8899/rtp/225.1.2.49:10288$IPV4•线路78
北京卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.49:10288$IPV4•线路79
北京卫视,http://mg.33191.com/wodepindao/df/beijing/beijing.php?id=bjws$IPV4•线路80
北京卫视,http://xxwx.yoesun.com/xxw/北京网.php?id=bjws$IPV4•线路81
北京卫视,http://183.215.134.239:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路82
北京卫视,http://27.129.145.110:4433/hls/28/index.m3u8$IPV4•线路83
北京卫视,http://183.237.71.182:40000/hls/24/index.m3u8$IPV4•线路84
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub$IPV4•线路85
北京卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/bjws.flv$IPV4•线路86
北京卫视,http://php.cqshushu.ggff.net/jzb.php?id=bjws&公众号【医工学习日志】$IPV4•线路87
北京卫视,http://111.43.126.240:9003/hls/41/index.m3u8$IPV4•线路88
安徽卫视,http://61.184.46.85:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路1
安徽卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000004000023002&livemode=1&stbId=yu&mode=1&$IPV4•线路2
安徽卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000001000020780&livemode=1&stbId=yu&mode=1&$IPV4•线路3
安徽卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000001000030159&livemode=1&stbId=yu&mode=1&$IPV4•线路4
安徽卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000001000027288&livemode=1&stbId=yu&mode=1&$IPV4•线路5
安徽卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265025&livemode=1&stbId=yu&mode=1&$IPV4•线路6
安徽卫视,http://111.29.9.34:6610/000000001000/1000000001000020780/index.m3u8?channel-id=ystenlive&Contentid=1000000001000020780&livemode=1&stbId=3$IPV4•线路7
安徽卫视,http://153.0.171.163:85/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
安徽卫视,http://111.29.9.33:6610/000000001000/1000000001000020780/index.m3u8?channel-id=bestzb&Contentid=1000000001000020780&livemode=1&stbId=3$IPV4•线路9
安徽卫视,http://14.152.102.71:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
安徽卫视,http://111.221.137.234:44330/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路11
安徽卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225687/10000100000000060000000000333836_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3x7vD8xMFUhMRzk942k+HULAWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路12
安徽卫视,http://go.bkpcp.top/mg/ahws$IPV4•线路13
安徽卫视,http://m.061899.xyz/mg/ahws$IPV4•线路14
安徽卫视,http://k.061899.xyz/k.php?id=ahws$IPV4•线路15
安徽卫视,http://j.s.bkpcp.top/jj/ahws$IPV4•线路16
安徽卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws$IPV4•线路17
安徽卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMjAvaW5kZXgubTN1OA==$IPV4•线路18
安徽卫视,http://223.95.198.3:8000/hls/30/index.m3u8$IPV4•线路19
安徽卫视,https://live.264788.xyz/channel/anhuiweishi?streamid=fb8fe141f6787a1c084cd093425acf4d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路20
安徽卫视,https://live.264788.xyz/channel/anhuiweishi?streamid=16954d54656b5b53a77b37ae4aa4d1e6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路21
安徽卫视,https://live.264788.xyz/channel/anhuiweishi?streamid=a71db09d6da162eb65f7f918f3a4178c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路22
安徽卫视,https://live.264788.xyz/channel/anhuiweishi?streamid=cd2aa71eb7ee9609b9cd182fa1ed7fc0&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路23
安徽卫视,https://live.264788.xyz/channel/anhuiweishi?streamid=8f6ba7f0abf067bd6d93c7b58ec3d86f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路24
安徽卫视,https://live.264788.xyz/channel/anhuiweishi?streamid=b6434e5bd6899466846bd37f7c67a1f4&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路25
安徽卫视,https://live.264788.xyz/channel/anhuiweishi?streamid=b2fc69f1f45702089d9aabb206973c39&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路26
安徽卫视,https://live.264788.xyz/channel/anhuiweishi?streamid=6ad47f6ad8c42aa9e08a751bed820b1c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路27
安徽卫视,http://124.236.93.22:2380/hw1live.rxip.sc96655.com.huan.tv/live/ahwsH265_4000.m3u8$IPV4•线路28
安徽卫视,http://222.86.15.171:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路29
安徽卫视,http://124.116.183.146:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路30
安徽卫视,http://sh.lnott.top:880/dx34.m3u8$IPV4•线路31
安徽卫视,http://183.57.249.188:8183/tsfile/live/0130_1.m3u8$IPV4•线路32
安徽卫视,http://218.206.221.78:90/hls/28/index.m3u8$IPV4•线路33
安徽卫视,http://119.91.7.169:2026/ysws.php?id=安徽卫视$IPV4•线路34
安徽卫视,http://iptv.huuc.edu.cn/hls/ahhd.m3u8$IPV4•线路35
安徽卫视,http://101.35.240.114:88/live.php?id=安徽卫视$IPV4•线路36
安徽卫视,http://58.57.40.22:9901/tsfile/live/1033_1.m3u8$IPV4•线路37
安徽卫视,http://t.061899.xyz/tl/tl.php?id=ahws$IPV4•线路38
安徽卫视,http://115.29.208.41:34567/gd.php?id=ahws&kl=www.9kds.com$IPV4•线路39
安徽卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226655/1.m3u8$IPV4•线路40
安徽卫视,http://113.95.132.166:554/rtp/239.77.0.183:5146$IPV4•线路41
安徽卫视,http://113.95.132.166:554/rtp/239.77.1.157:5146$IPV4•线路42
安徽卫视,http://113.95.132.166:554/rtp/239.77.1.92:5146$IPV4•线路43
安徽卫视,http://183.166.116.64:9000/rtp/238.1.78.150:7072$IPV4•线路44
安徽卫视,http://183.166.116.64:9000/rtp/238.1.79.27:4328$IPV4•线路45
安徽卫视,http://183.30.201.121:10002/rtp/239.77.0.183:5146$IPV4•线路46
安徽卫视,http://183.30.201.121:10002/rtp/239.77.1.157:5146$IPV4•线路47
安徽卫视,http://183.30.201.121:10002/rtp/239.77.1.92:5146$IPV4•线路48
安徽卫视,http://58.63.66.57:8888/rtp/239.77.0.183:5146$IPV4•线路49
安徽卫视,http://58.63.66.57:8888/rtp/239.77.1.157:5146$IPV4•线路50
安徽卫视,http://58.63.66.57:8888/rtp/239.77.1.92:5146$IPV4•线路51
安徽卫视,http://60.168.244.234:8888/rtp/238.1.78.150:7072$IPV4•线路52
安徽卫视,http://60.168.244.234:8888/rtp/238.1.79.27:4328$IPV4•线路53
安徽卫视,http://60.168.76.63:10000/rtp/238.1.78.150:7072$IPV4•线路54
安徽卫视,http://60.168.76.63:10000/rtp/238.1.79.27:4328$IPV4•线路55
安徽卫视,http://61.191.144.238:5800/rtp/238.1.78.150:7072$IPV4•线路56
安徽卫视,http://61.191.144.238:5800/rtp/238.1.79.27:4328$IPV4•线路57
安徽卫视,http://183.11.239.36:808/hls/40/index.m3u8$IPV4•线路58
安徽卫视,http://120.76.248.139/live/bfgd/4200000096.m3u8$IPV4•线路59
安徽卫视,http://182.150.23.74:808/hls/25/index.m3u8$IPV4•线路60
安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8$IPV4•线路61
安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8$IPV4•线路62
安徽卫视,https://zby.130519.xyz/PLTV/11/224/3221225739/index.m3u8$IPV4•线路63
安徽卫视,http://tvlist.top/jd/index.php?id=ahws&qt=183.224.122.114:8014$IPV4•线路64
安徽卫视,http://tvlist.top/jd/index.php?id=ahws&qt=118.212.78.251:8014$IPV4•线路65
安徽卫视,https://py.doube.eu.org/ysp/2024171403/600002532$IPV4•线路66
安徽卫视,http://api.kkitv.itv888.cn:8080/hls/m8hvytneunk/index.m3u8$IPV4•线路67
安徽卫视,p3p://focus169.org:38902/64260fd5000d5883ee075d2f7d6a48e2$IPV4•线路68
安徽卫视,http://183.222.242.31:8088/hls/32/index.m3u8$IPV4•线路69
安徽卫视,http://116.76.254.170:44330/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路70
安徽卫视,http://27.129.145.110:4433/hls/26/index.m3u8$IPV4•线路71
安徽卫视,http://183.237.71.182:40000/hls/23/index.m3u8$IPV4•线路72
安徽卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.88:10522$IPV4•线路73
安徽卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.88:10522$IPV4•线路74
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub$IPV4•线路75
安徽卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/ahws.flv$IPV4•线路76
安徽卫视,http://php.cqshushu.ggff.net/jzb.php?id=ahws&公众号【医工学习日志】$IPV4•线路77
安徽卫视,http://111.43.126.240:9003/hls/43/index.m3u8$IPV4•线路78
重庆卫视,http://61.184.46.85:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路1
重庆卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000004000025797&livemode=1&stbId=yu&mode=1&$IPV4•线路2
重庆卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000001000001096&livemode=1&stbId=yu&mode=1&$IPV4•线路3
重庆卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000002000018937&livemode=1&stbId=yu&mode=1&$IPV4•线路4
重庆卫视,http://153.0.171.163:85/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
重庆卫视,http://111.29.9.33:6610/000000001000/1000000001000001096/index.m3u8?channel-id=bestzb&Contentid=1000000001000001096&livemode=1&stbId=3$IPV4•线路6
重庆卫视,http://14.152.102.71:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路7
重庆卫视,http://111.221.137.234:44330/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路8
重庆卫视,http://120.87.19.109:80/PLTV/88888973/224/3221225671/10000100000000060000000000331497_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xlXd/gsgx/ywYh9kFCQzR+QWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$IPV4•线路9
重庆卫视,http://go.bkpcp.top/mg/cqws$IPV4•线路10
重庆卫视,http://m.061899.xyz/mg/cqws$IPV4•线路11
重庆卫视,http://k.061899.xyz/k.php?id=cqws$IPV4•线路12
重庆卫视,http://j.s.bkpcp.top/jj/cqws$IPV4•线路13
重庆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws$IPV4•线路14
重庆卫视,http://t.061899.xyz/tl/tl.php?id=cqws$IPV4•线路15
重庆卫视,http://117.72.203.216:3000/738910914$IPV4•线路16
重庆卫视,http://119.29.13.205:1234/738910914$IPV4•线路17
重庆卫视,http://38.75.136.137:98/gslb/dsdqca/cqwshd.m3u8?auth=test20251009$IPV4•线路18
重庆卫视,http://223.95.198.3:8000/hls/36/index.m3u8$IPV4•线路19
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=67cc81d963a7523e0fd449d3844b30bc&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路20
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=3154f54402f859ff850d544c66ba77ed&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路21
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=17072355ef8fa4c2242ee1efb6c1a7c5&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路22
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=a70f858363ae250a4fbf283111a42054&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路23
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=737d49d36d25402fc57210b67903c168&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路24
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=2bd433d1c200217fe52bc28425ce5a29&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路25
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=686f6f7a1575884e5faa8bc3db4f3e9e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路26
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=0d606a0ff89dc49b8efb489237c11095&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路27
重庆卫视,http://124.236.93.22:2380/hw1live.rxip.sc96655.com.huan.tv/live/cqwsH265_4000.m3u8$IPV4•线路28
重庆卫视,http://222.86.15.171:9999/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路29
重庆卫视,http://123.145.74.201:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路30
重庆卫视,http://124.116.183.146:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路31
重庆卫视,http://sh.lnott.top:880/dx46.m3u8$IPV4•线路32
重庆卫视,http://183.57.249.188:8183/tsfile/live/0142_1.m3u8$IPV4•线路33
重庆卫视,http://218.206.221.78:90/hls/80/index.m3u8$IPV4•线路34
重庆卫视,http://119.91.7.169:2026/ysws.php?id=重庆卫视$IPV4•线路35
重庆卫视,https://zby.130519.xyz/PLTV/11/224/3221226171/index.m3u8$IPV4•线路36
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8$IPV4•线路37
重庆卫视,http://148.135.93.213/live.php?id=重庆卫视$IPV4•线路38
重庆卫视,http://107.150.60.122/live/cqwshd.m3u8$IPV4•线路39
重庆卫视,http://61.178.227.57:9901/tsfile/live/0142_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路40
重庆卫视,http://59.188.94.126:35455/bptv/10000100000000050000000004796458.m3u8$IPV4•线路41
重庆卫视,http://198980.xyz:8888/rtp/239.49.8.149:6000$IPV4•线路42
重庆卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226680/1.m3u8$IPV4•线路43
重庆卫视,http://113.95.132.166:554/rtp/239.77.0.182:5146$IPV4•线路44
重庆卫视,http://113.95.132.166:554/rtp/239.77.1.162:5146$IPV4•线路45
重庆卫视,http://171.213.234.216:8089/rtp/239.93.1.107:5140$IPV4•线路46
重庆卫视,http://183.166.116.64:9000/rtp/238.1.78.31:6176$IPV4•线路47
重庆卫视,http://183.30.201.121:10002/rtp/239.77.0.182:5146$IPV4•线路48
重庆卫视,http://183.30.201.121:10002/rtp/239.77.1.162:5146$IPV4•线路49
重庆卫视,http://58.63.66.57:8888/rtp/239.77.0.182:5146$IPV4•线路50
重庆卫视,http://58.63.66.57:8888/rtp/239.77.1.162:5146$IPV4•线路51
重庆卫视,http://60.168.244.234:8888/rtp/238.1.78.31:6176$IPV4•线路52
重庆卫视,http://60.168.76.63:10000/rtp/238.1.78.31:6176$IPV4•线路53
重庆卫视,http://61.191.144.238:5800/rtp/238.1.78.31:6176$IPV4•线路54
重庆卫视,https://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/chongqing/1000/01.m3u8?&HlsSubType=&encrypt=$IPV4•线路55
重庆卫视,http://36.32.174.67:60080/newlive/live/hls/34/live.m3u8$IPV4•线路56
重庆卫视,http://183.11.239.36:808/hls/53/index.m3u8$IPV4•线路57
重庆卫视,http://120.76.248.139/live/bfgd/4200000107.m3u8$IPV4•线路58
重庆卫视,http://123.130.84.106:8154/tsfile/live/0142_1.m3u8$IPV4•线路59
重庆卫视,http://112.27.235.94:8000/hls/36/index.m3u8$IPV4•线路60
重庆卫视,http://tvlist.top/jd/index.php?id=cqws&qt=183.224.122.114:8014$IPV4•线路61
重庆卫视,http://tvlist.top/jd/index.php?id=cqws&qt=118.212.78.251:8014$IPV4•线路62
重庆卫视,https://py.doube.eu.org/ysp/2024061103/600002531$IPV4•线路63
重庆卫视,http://t.061899.xyz/tl/dq.php?id=cqws$IPV4•线路64
重庆卫视,http://sh.lnott.top:880/dx54.m3u8$IPV4•线路65
重庆卫视,http://183.222.242.31:8088/hls/27/index.m3u8$IPV4•线路66
重庆卫视,http://116.76.254.170:44330/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路67
重庆卫视,http://183.237.71.182:40000/hls/36/index.m3u8$IPV4•线路68
重庆卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.75:11590$IPV4•线路69
重庆卫视,http://lysj.aylzline.top:8899/rtp/225.1.2.75:11590$IPV4•线路70
重庆卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.75:11590$IPV4•线路71
重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub$IPV4•线路72
重庆卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cqws.flv$IPV4•线路73
重庆卫视,http://php.cqshushu.ggff.net/jzb.php?id=cqws&公众号【医工学习日志】$IPV4•线路74
