🇨🇳河南地方,#genre#
APBA匹克球全球总决赛 APBA匹克球公开赛单项总决赛Day 2 2025-2026赛季APBA匹克球公开赛单项总决赛Day2全场回放（赛场原声）（三） 09:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/093/5106632093/media/5106632093_5339220477_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814546&pid=2028597139&timestamp=20260712180246&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966133698&ParentNodeID=-99&assertID=5701814546&client_ip=171.8.79.254&SecurityKey=20260712180246&promotionId=&mvid=5106632093&mcid=1003&mpid=120000582563&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=db3ab4894d6147c549eea2b8f3dfb07a&sv=10004&ct=android
APBA匹克球全球总决赛 APBA匹克球公开赛单项总决赛Day 2 2025-2026赛季APBA匹克球公开赛单项总决赛Day2全场回放（赛场原声）（二） 09:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/026/5106632026/media/5106632026_5339219953_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814487&pid=2028597139&timestamp=20260712180246&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966129751&ParentNodeID=-99&assertID=5701814487&client_ip=171.8.79.254&SecurityKey=20260712180246&promotionId=&mvid=5106632026&mcid=1003&mpid=120000582563&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=df9a05c99750f50268b05aa8b84e97b3&sv=10004&ct=android
中国乒协会员联赛 单打半决赛决赛、团体赛第一、二阶段 全场回放（一） 08:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/051/5106632051/media/5106632051_5339205726_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814258&pid=2028597139&timestamp=20260712180247&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966126031&ParentNodeID=-99&assertID=5701814258&client_ip=171.8.79.254&SecurityKey=20260712180247&promotionId=&mvid=5106632051&mcid=1003&mpid=120000582578&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8adbea5bff9f53e2866848aa5d884dcb&sv=10004&ct=android
中国乒协会员联赛 单打半决赛决赛、团体赛第一、二阶段 全场回放（二） 08:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/052/5106632052/media/5106632052_5339246855_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814446&pid=2028597139&timestamp=20260712180247&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966129479&ParentNodeID=-99&assertID=5701814446&client_ip=171.8.79.254&SecurityKey=20260712180247&promotionId=&mvid=5106632052&mcid=1003&mpid=120000582578&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=dec27082d003c6ebf1ca921b15766622&sv=10004&ct=android
NBA 猛龙VS凯尔特人 全场回放（蔡凯臣） 08:55,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/027/5106632027/media/5106632027_5339201871_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813892&pid=2029000107&timestamp=20260712180247&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966124111&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813892&client_ip=171.8.79.254&SecurityKey=20260712180247&promotionId=&mvid=5106632027&mcid=1003&mpid=120000582605&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=7cdcb6abbedd427ad02d088aae83cf37&sv=10004&ct=android
NBA 猛龙VS凯尔特人 全场回放（英文原声） 08:55,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/028/5106632028/media/5106632028_5339204014_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813893&pid=2029000107&timestamp=20260712180247&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966124919&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813893&client_ip=171.8.79.254&SecurityKey=20260712180247&promotionId=&mvid=5106632028&mcid=1003&mpid=120000582605&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=362e71ead5738fb5797fd8f8320202a7&sv=10004&ct=android
NBA 湖人VS雷霆 全场回放（徐秦威） 09:55,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/658/5106631658/media/5106631658_5339204248_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814267&pid=2029000643&timestamp=20260712180247&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966125279&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701814267&client_ip=171.8.79.254&SecurityKey=20260712180247&promotionId=&mvid=5106631658&mcid=1003&mpid=120000582608&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=f0257780b2fe55dd967991d7a0b66d24&sv=10004&ct=android
NBA 湖人VS雷霆 全场回放（英文原声） 09:55,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/687/5106631687/media/5106631687_5339205895_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814268&pid=2029000643&timestamp=20260712180247&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966126091&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701814268&client_ip=171.8.79.254&SecurityKey=20260712180247&promotionId=&mvid=5106631687&mcid=1003&mpid=120000582608&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=6d7b5e172927abd12f697b3b897f0872&sv=10004&ct=android
UFC前瞻与回顾 激战前夜：重温康纳 霍洛威 王聪高光时刻 激战前夜全场回放：UFC329特辑（王琰博） 10:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/044/5106632044/media/5106632044_5339205528_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814287&pid=2028597139&timestamp=20260712180248&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966125877&ParentNodeID=-99&assertID=5701814287&client_ip=171.8.79.254&SecurityKey=20260712180248&promotionId=&mvid=5106632044&mcid=1003&mpid=120000582644&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=015a9b440b2f32139e8bf07b7223df3f&sv=10004&ct=android
UFC前瞻与回顾 激战前夜：重温康纳 霍洛威 王聪高光时刻 激战前夜全场回放：UFC329特辑（赛场原声） 10:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/045/5106632045/media/5106632045_5339207902_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814288&pid=2028597139&timestamp=20260712180248&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966126705&ParentNodeID=-99&assertID=5701814288&client_ip=171.8.79.254&SecurityKey=20260712180248&promotionId=&mvid=5106632045&mcid=1003&mpid=120000582644&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ff879e3d8c7d09894a4a2293960b58cf&sv=10004&ct=android
蒙超联赛 呼和浩特队VS巴彦淖尔队 全场回放 10:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/019/5106632019/media/5106632019_5339206730_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814275&pid=2028597139&timestamp=20260712180248&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966126462&ParentNodeID=-99&assertID=5701814275&client_ip=171.8.79.254&SecurityKey=20260712180248&promotionId=&mvid=5106632019&mcid=1003&mpid=120000582318&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=cd35dbab93a24aafcd63767870d8aee7&sv=10004&ct=android
NBA 太阳VS开拓者 全场回放（邢晨） 10:55,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/632/039/5106632039/media/5106632039_5339205870_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814295&pid=2029000643&timestamp=20260712180248&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966126057&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701814295&client_ip=171.8.79.254&SecurityKey=20260712180248&promotionId=&mvid=5106632039&mcid=1003&mpid=120000582612&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=ec7bc07ea19e9f34c25f906e2e070383&sv=10004&ct=android
NBA 太阳VS开拓者 全场回放（英文原声） 10:55,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/041/5106632041/media/5106632041_5339207793_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814296&pid=2029000643&timestamp=20260712180248&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966126666&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701814296&client_ip=171.8.79.254&SecurityKey=20260712180248&promotionId=&mvid=5106632041&mcid=1003&mpid=120000582612&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=9b79f0eda36d6e3511ee53b5fcc3a159&sv=10004&ct=android
WTA 精彩回顾：穆霍娃 vs 陶森 全场回放 12:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/618/361/5106618361/media/5106618361_5338337806_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701791659&pid=2028597139&timestamp=20260712180248&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965671521&ParentNodeID=-99&assertID=5701791659&client_ip=171.8.79.254&SecurityKey=20260712180248&promotionId=&mvid=5106618361&mcid=1003&mpid=120000580331&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=4c385e375d03367c6990329e41455dcd&sv=10004&ct=android
BWF 经典重映-2026新加坡公开赛半决赛 【回放】安洗莹2-1陈雨菲（鸿昆） 12:00,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/586/906/5106586906/media/5106586906_5337002466_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701758820&pid=2028597139&timestamp=20260712180249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965069745&ParentNodeID=-99&assertID=5701758820&client_ip=171.8.79.254&SecurityKey=20260712180249&promotionId=&mvid=5106586906&mcid=1003&mpid=120000578350&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=14e61c12b0551f9ca7628451e6dbe836&sv=10004&ct=android
BWF 经典重映-2026新加坡公开赛半决赛 【回放】刘圣书/谭宁2-0白荷娜/李绍希（鸿昆） 12:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/586/905/5106586905/media/5106586905_5337000242_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701758783&pid=2028597139&timestamp=20260712180249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965068542&ParentNodeID=-99&assertID=5701758783&client_ip=171.8.79.254&SecurityKey=20260712180249&promotionId=&mvid=5106586905&mcid=1003&mpid=120000578350&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=54bfc9a9b835e00412f69183a8ee4802&sv=10004&ct=android
BWF 经典重映-2026新加坡公开赛半决赛 【回放】山口茜2-1王祉怡（鸿昆） 12:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/586/903/5106586903/media/5106586903_5336998615_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701758703&pid=2028597139&timestamp=20260712180249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965068038&ParentNodeID=-99&assertID=5701758703&client_ip=171.8.79.254&SecurityKey=20260712180249&promotionId=&mvid=5106586903&mcid=1003&mpid=120000578350&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8ecc616aa2b083ea2a71f1690880ca37&sv=10004&ct=android
中国自行车运动协会系列赛 2026亚洲自由式小轮车锦标赛 2026中国自行车运动协会系列赛亚洲自由式小轮车锦标赛全场回放（官方解说）（一） 14:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/037/5106632037/media/5106632037_5339208404_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814294&pid=2028597139&timestamp=20260712180249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966127222&ParentNodeID=-99&assertID=5701814294&client_ip=171.8.79.254&SecurityKey=20260712180249&promotionId=&mvid=5106632037&mcid=1003&mpid=120000582656&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=042b28213351faf51ee4e7507f2554c5&sv=10004&ct=android
中国自行车运动协会系列赛 2026亚洲自由式小轮车锦标赛 2026中国自行车运动协会系列赛亚洲自由式小轮车锦标赛全场回放（官方解说）（二） 14:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/071/5106632071/media/5106632071_5339210656_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814369&pid=2028597139&timestamp=20260712180249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966128162&ParentNodeID=-99&assertID=5701814369&client_ip=171.8.79.254&SecurityKey=20260712180249&promotionId=&mvid=5106632071&mcid=1003&mpid=120000582656&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=19a183b7785e5f2e61a12a8d3b72a720&sv=10004&ct=android
贵州村超 场坝大河口将军岩队VS平永村足球队 全场回放 14:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/070/5106632070/media/5106632070_5339212682_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814407&pid=2028597139&timestamp=20260712180249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966128886&ParentNodeID=-99&assertID=5701814407&client_ip=171.8.79.254&SecurityKey=20260712180249&promotionId=&mvid=5106632070&mcid=1003&mpid=120000582379&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=94199a277bd4933354890565c0dd0254&sv=10004&ct=android
WTA 精彩回顾：王欣瑜 vs 大坂直美 全场回放 15:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/620/221/5106620221/media/5106620221_5338385208_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701792977&pid=2028597139&timestamp=20260712180250&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965693211&ParentNodeID=-99&assertID=5701792977&client_ip=171.8.79.254&SecurityKey=20260712180250&promotionId=&mvid=5106620221&mcid=1003&mpid=120000581235&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=db47eb199bf80cdfda8e447febefe114&sv=10004&ct=android
蒙超联赛 锡林郭勒队VS乌兰察布队 全场回放 16:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/111/5106632111/media/5106632111_5339215346_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814472&pid=2028597139&timestamp=20260712180250&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966130088&ParentNodeID=-99&assertID=5701814472&client_ip=171.8.79.254&SecurityKey=20260712180250&promotionId=&mvid=5106632111&mcid=1003&mpid=120000582322&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=1dec2461de0e4deb79838efdf4dbcbdb&sv=10004&ct=android
UFC前瞻与回顾 激战前夜：嘴炮康纳发布会回顾 激战前夜全场回放：嘴炮康纳发布会回顾（陈瑞阳） 16:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/075/5106632075/media/5106632075_5339215584_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814466&pid=2028597139&timestamp=20260712180250&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966130208&ParentNodeID=-99&assertID=5701814466&client_ip=171.8.79.254&SecurityKey=20260712180250&promotionId=&mvid=5106632075&mcid=1003&mpid=120000582643&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=61d8545e46270e34ed5fed56fc56a5fa&sv=10004&ct=android
UFC前瞻与回顾 激战前夜：嘴炮康纳发布会回顾 激战前夜全场回放：嘴炮康纳发布会回顾（赛场原声） 16:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/076/5106632076/media/5106632076_5339219146_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814467&pid=2028597139&timestamp=20260712180250&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966132003&ParentNodeID=-99&assertID=5701814467&client_ip=171.8.79.254&SecurityKey=20260712180250&promotionId=&mvid=5106632076&mcid=1003&mpid=120000582643&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b8e0710992d437ba8b5bd24ab8cdb666&sv=10004&ct=android
贵州村超 寿洞村足球队VS安乐村足球队 全场回放 16:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/116/5106632116/media/5106632116_5339215592_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814496&pid=2028597139&timestamp=20260712180250&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966130215&ParentNodeID=-99&assertID=5701814496&client_ip=171.8.79.254&SecurityKey=20260712180250&promotionId=&mvid=5106632116&mcid=1003&mpid=120000582380&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=abfc888e465a51ad93e7d9dd9fe874ac&sv=10004&ct=android
齐鲁超赛 德州古贝春VS东营队 全场回放 16:30,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/632/118/5106632118/media/5106632118_5339216234_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814508&pid=2028597139&timestamp=20260712180250&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966130751&ParentNodeID=-99&assertID=5701814508&client_ip=171.8.79.254&SecurityKey=20260712180250&promotionId=&mvid=5106632118&mcid=1003&mpid=120000582409&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=6e66c9bca2475e1f4015b9caf0a651d8&sv=10004&ct=android
U17女篮世界杯 澳大利亚VS拉脱维亚 全场回放（赛场原声） 17:20,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/078/5106632078/media/5106632078_5339218064_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814403&pid=2028600720&timestamp=20260712180251&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966131967&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701814403&client_ip=171.8.79.254&SecurityKey=20260712180251&promotionId=&mvid=5106632078&mcid=1003&mpid=120000580955&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=199719003996b354cd65afbd9e50684f&sv=10004&ct=android
中甲 延边龙鼎VS苏州东吴 全场回放（官方解说） 17:50,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/632/122/5106632122/media/5106632122_5339218480_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814529&pid=2028597139&timestamp=20260712180251&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966132183&ParentNodeID=-99&assertID=5701814529&client_ip=171.8.79.254&SecurityKey=20260712180251&promotionId=&mvid=5106632122&mcid=1003&mpid=120000570643&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=126e489499bab4b074b3fb080b17160f&sv=10004&ct=android
U17女篮世界杯 科特迪瓦VS美国 全场回放（赛场原声） 17:50,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/080/5106632080/media/5106632080_5339221321_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814536&pid=2028600720&timestamp=20260712180251&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966133677&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701814536&client_ip=171.8.79.254&SecurityKey=20260712180251&promotionId=&mvid=5106632080&mcid=1003&mpid=120000580956&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=289844130ac3df63b4d59384c3ee753e&sv=10004&ct=android
滇超 丽江队VS昆明队 全场回放 18:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/087/5106632087/media/5106632087_5339227787_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814410&pid=2028597139&timestamp=20260712180251&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966137026&ParentNodeID=-99&assertID=5701814410&client_ip=171.8.79.254&SecurityKey=20260712180251&promotionId=&mvid=5106632087&mcid=1003&mpid=120000582566&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=032c0aa6625b26aacf2ed87b6f268a1f&sv=10004&ct=android
NBA经典赛事 NBA季后赛精彩重播：湖人 vs 火箭 G3 全场回放（李天宇、刘炜、陈正昊、魏欣怡） 18:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/381/966/5106381966/media/5106381966_5335012507_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701706913&pid=2029000643&timestamp=20260712180251&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=964392214&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701706913&client_ip=171.8.79.254&SecurityKey=20260712180251&promotionId=&mvid=5106381966&mcid=1003&mpid=120000574552&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=434234d9e367cf7f68e68420e4b2343a&sv=10004&ct=android
中甲 陕西联合VS梅州客家 全场回放（官方解说） 18:50,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/077/5106632077/media/5106632077_5339223657_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814562&pid=2028597139&timestamp=20260712180251&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966135398&ParentNodeID=-99&assertID=5701814562&client_ip=171.8.79.254&SecurityKey=20260712180251&promotionId=&mvid=5106632077&mcid=1003&mpid=120000570640&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=556fecc135bec0dad7b252aad30069ae&sv=10004&ct=android
