赛事咪咕,#genre#
AstrQJ国频国,https://cdn9.163189.xyz/smt3.1.1.php?id=Quanjia
Astr-AoD频国,https://cdn9.163189.xyz/smt3.1.1.php?id=Aodhd
Astr-AeC频国,https://cdn9.163189.xyz/smt3.1.1.php?id=AEC
Astr'欢喜频国,https://cdn9.163189.xyz/smt3.1.1.php?id=Huahee
Plus综合频粤,https://cdn9.163189.xyz/smt1.1.php?id=j2_twn
凤凰中文频国,https://cdn9.163189.xyz/smt1.1.php?id=phoenixtv_hd
凤凰资讯频国,https://cdn9.163189.xyz/smt1.1.php?id=phoenixinfo_hd
凤凰香港频国,https://cdn9.163189.xyz/smt1.1.php?id=hkphoenix_twn
无线新闻频粤,https://cdn9.163189.xyz/smt1.1.php?id=inews_twn
无线翡翠频粤,https://cdn9.163189.xyz/smt1.1.php?id=jade_twn
无线华丽频国,https://cdn9.163189.xyz/smt1.1.php?id=Tvbjade
无线明珠频英,https://cdn9.163189.xyz/smt1.1.php?id=pearl_twn
无线星河频国,https://cdn9.163189.xyz/smt1.1.php?id=Xinhe
无线娱乐频粤,https://cdn9.163189.xyz/smt1.1.php?id=Tvbentertainment
无线千禧频粤,https://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic
RTHK-31频粤,https://cdn9.163189.xyz/smt1.1.php?id=rhk31_twn
RTHK-32频粤,https://cdn9.163189.xyz/smt1.1.php?id=rhk32_twn
VIUTV'频道粤,https://cdn9.163189.xyz/smt1.1.php?id=viu1_twn
VIUTV'频道英,https://cdn9.163189.xyz/smt1.1.php?id=viusix_twn
美亚电影频国,https://cdn9.163189.xyz/smt1.1.php?id=meiyamovie_twn
天映频道频国,https://cdn9.163189.xyz/smt1.1.php?id=Celestial
天映经典频粤,https://cdn9.163189.xyz/smt1.1.php?id=Celestial2
Astr'爱奇频国,https://cdn9.163189.xyz/smt1.1.php?id=Qiyi
AstrQJ国频国,https://cdn9.163189.xyz/smt1.1.php?id=Quanjia
Astr-AoD频国,https://cdn9.163189.xyz/smt1.1.php?id=Aodhd
Astr-AeC频国,https://cdn9.163189.xyz/smt1.1.php?id=AEC
Astr'欢喜频国,https://cdn9.163189.xyz/smt1.1.php?id=Huahee

闽南频波,#genre#
龙华电影频高,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华经典频高,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华卡通频高,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华偶像频高,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩频高,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧频高,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
东森新闻频波,http://211.72.174.95:8138/0.ts
民视新闻频波,http://211.72.174.95:8117/0.ts
中视闽南频波,http://211.72.174.95:8113/0.ts
华视闽南频波,http://211.72.174.95:8114/0.ts
公视闽南频波,http://211.72.174.95:8116/0.ts
民视闽南频波,http://211.72.174.95:8115/0.ts
台视闽南频波,http://211.72.174.95:8112/0.ts
民视新闻地波,http://123.51.136.80:8310/0.ts
中视新闻地波,http://123.51.136.80:8302/0.ts
华视新闻地波,http://123.51.136.80:8319/0.ts
台视新闻地波,http://123.51.136.80:8314/0.ts
中视闽南地波,http://123.51.136.80:8301/0.ts
华视闽南地波,http://123.51.136.80:8317/0.ts
公视闽南地波,http://123.51.136.80:8305/0.ts
民视闽南地波,http://123.51.136.80:8308/0.ts
台视闽南地波,http://123.51.136.80:8313/0.ts
公视闽语地波,http://123.51.136.80:8306/0.ts
民视第一地波,http://123.51.136.80:8309/0.ts
民视闽语地波,http://123.51.136.80:8311/0.ts
中视经典地波,http://123.51.136.80:8321/0.ts
中视菁采地波,http://123.51.136.80:8322/0.ts
华视教育地波,http://123.51.136.80:8318/0.ts
台视综合地波,http://123.51.136.80:8316/0.ts
台视财经地波,http://123.51.136.80:8315/0.ts
TITv综合地波,http://123.51.136.80:8303/0.ts
HakkaTv地波,http://123.51.136.80:8307/0.ts
PTS'xs综地波,http://123.51.136.80:8312/0.ts

央卫频特,#genre#
CCTV-01频特,http://156.238.248.80/smt.php?id=cctv1
CCTV-02频特,http://156.238.248.80/smt.php?id=cctv2
CCTV-03频特,http://156.238.248.80/smt.php?id=cctv3
CCTV-04频特,http://156.238.248.80/smt.php?id=Cctv4
CCTV-04频特,http://156.238.248.80/smt.php?id=cctv4
CCTV-05频特,http://156.238.248.80/smt.php?id=cctv5
CCTV-5+频特,http://156.238.248.80/smt.php?id=cctv5plus
CCTV-06频特,http://156.238.248.80/smt.php?id=cctv6
CCTV-07频特,http://156.238.248.80/smt.php?id=cctv7
CCTV-08频特,http://156.238.248.80/smt.php?id=cctv8hd
CCTV-09频特,http://156.238.248.80/smt.php?id=cctv9hd
CCTV-10频特,http://156.238.248.80/smt.php?id=cctv10hd
CCTV-11频特,http://156.238.248.80/smt.php?id=cctv11
CCTV-12频特,http://156.238.248.80/smt.php?id=cctv12
CCTV-13频特,http://156.238.248.80/smt.php?id=cctv13
CCTV-14频特,http://156.238.248.80/smt.php?id=cctv14
CCTV-15频特,http://156.238.248.80/smt.php?id=cctv15
CGTN_英频特,http://156.238.248.80/smt.php?id=CGTN
北京卫视频特,http://156.238.248.80/smt.php?id=beijing
深圳卫视频特,http://156.238.248.80/smt.php?id=shenzhen
广西卫视频特,http://156.238.248.80/smt.php?id=guangxi
湖北卫视频特,http://156.238.248.80/smt.php?id=hubei
东南卫视频特,http://156.238.248.80/smt.php?id=fujian
广东珠江频特,http://156.238.248.80/smt.php?id=zhujiang

特区频特,#genre#
Plus综合频特,http://156.238.248.80/smt.php?id=j2_twn
凤凰中文频特,http://156.238.248.80/smt.php?id=phoenixtv_hd
凤凰资讯频特,http://156.238.248.80/smt.php?id=phoenixinfo_hd
凤凰香港频特,http://156.238.248.80/smt.php?id=hkphoenix_twn
中天新闻频特,http://156.238.248.80/smt.php?id=ctinews
有线新闻频特,http://156.238.248.80/smt.php?id=hoycaijing_twn
无线新闻频特,http://156.238.248.80/smt.php?id=inews_twn
无线翡翠频特,http://156.238.248.80/smt.php?id=jade_twn
无线翡翠频特,http://156.238.248.80/smt.php?id=Jade_xue
无线翡翠频特,http://156.238.248.80/smt.php?id=Tvbjade
无线华丽粤特,http://156.238.248.80/smt.php?id=Wlt
无线华丽国特,http://156.238.248.80/smt.php?id=Tvbjade
无线明珠频特,http://156.238.248.80/smt.php?id=pearl_twn
无线娱乐频特,http://156.238.248.80/smt.php?id=Tvbentertainment
千禧经典频特,http://156.238.248.80/smt.php?id=Tvbclassic
VIUTV'粤频特,http://156.238.248.80/smt.php?id=viu1_twn
VIUTV英频特,http://156.238.248.80/smt.php?id=viusix_twn
RTHK-31频特,http://156.238.248.80/smt.php?id=rhk31_twn
RTHK-32频特,http://156.238.248.80/smt.php?id=rhk32_twn
天映频道粤特,http://156.238.248.80/smt.php?id=ctv18_twn
天映频道国特,http://156.238.248.80/smt.php?id=Celestial
天映频道闽特,http://156.238.248.80/smt.php?id=Celestialindo
天映经典频特,http://156.238.248.80/smt.php?id=Celestial2
美亚电影频特,http://156.238.248.80/smt.php?id=meiyamovie_twn
龙祥电影频特,http://156.238.248.80/smt.php?id=lungxiangtime_twn
纬来电影频特,http://156.238.248.80/smt.php?id=videolandmovie
新加CHU频特,http://156.238.248.80/smt.php?id=ChannelU
新加CH5频特,http://156.238.248.80/smt.php?id=Channel5HD
新加CH8频特,http://156.238.248.80/smt.php?id=Channel8HD
Astr爱奇频特,http://156.238.248.80/smt.php?id=Qiyi
AstrQJ国频特,http://156.238.248.80/smt.php?id=Quanjia
astroaod频特,http://156.238.248.80/smt.php?id=Aodhd
Astroaec频特,http://156.238.248.80/smt.php?id=AEC
Astr欢喜频特,http://156.238.248.80/smt.php?id=Huahee

闽南频特,#genre#
中天新闻频特,http://156.238.248.80/smt.php?id=ctinews
东森新闻频特,http://156.238.248.80/smt.php?id=ettvnews
寰宇新闻频特,http://156.238.248.80/smt.php?id=huanyuxinwen_twn
tvbs新闻频特,http://156.238.248.80/smt.php?id=tvbs_n
年代新闻频特,http://156.238.248.80/smt.php?id=niandainews_twn
民视新闻频特,http://156.238.248.80/smt.php?id=ftvnew_taiwan
中视新闻频特,http://156.238.248.80/smt.php?id=zhongshinews_twn
台视新闻频特,http://156.238.248.80/smt.php?id=ttvnews_twn
非凡新闻频特,http://156.238.248.80/smt.php?id=feifannews_twn
民视闽南频特,http://156.238.248.80/smt.php?id=ftvhd_taiwan
中视闽南频特,http://156.238.248.80/smt.php?id=zhongshihd_twn
华视闽南频特,http://156.238.248.80/smt.php?id=ctshd_twn
台视闽南频特,http://156.238.248.80/smt.php?id=ttv_taiwan
tvbs闽南频特,http://156.238.248.80/smt.php?id=tvbs
tvbs欢乐频特,http://156.238.248.80/smt.php?id=tvbshuanle_twn
民视第一频特,http://156.238.248.80/smt.php?id=lunghuajingdian_twn
民视台湾频特,http://156.238.248.80/smt.php?id=ftvtaiwan_twn
中视经典频特,http://156.238.248.80/smt.php?id=zhongshi_twn
公视台语频特,http://156.238.248.80/smt.php?id=ctv2_twn
台视综合频特,http://156.238.248.80/smt.php?id=ttvzhonghe
中天娱乐频特,http://156.238.248.80/smt.php?id=ctient
中天综合频特,http://156.238.248.80/smt.php?id=ctizhonghe
中天亚洲频特,http://156.238.248.80/smt.php?id=ctiasia_twn
八大第一频特,http://156.238.248.80/smt.php?id=badafirst
八大综合频特,http://156.238.248.80/smt.php?id=badazhonghe
八大戏剧频特,http://156.238.248.80/smt.php?id=badadrama
八大娱乐频特,http://156.238.248.80/smt.php?id=badaentertain
东森综合频特,http://156.238.248.80/smt.php?id=ettvzhonghe
东森戏剧频特,http://156.238.248.80/smt.php?id=ettvdrama
东森洋片频特,http://156.238.248.80/smt.php?id=ettvwestern
东森电影频特,http://156.238.248.80/smt.php?id=ettvmovie
东森幼幼频特,http://156.238.248.80/smt.php?id=yoyo_twn
东森超视频特,http://156.238.248.80/smt.php?id=ettvsuper
东森财经频特,http://156.238.248.80/smt.php?id=ettvcaijing_twn
寰宇财经频特,http://156.238.248.80/smt.php?id=huanyutaiwan_twn
华艺综合频特,http://156.238.248.80/smt.php?id=weishichinese_twn
阿里郎综频特,http://156.238.248.80/smt.php?id=arirang_twn
AXN电影频特,http://156.238.248.80/smt.php?id=axn_twn
CInemax频特,http://156.238.248.80/smt.php?id=cinemax_twn
HBo高清频特,http://156.238.248.80/smt.php?id=hbohd_twn
HBo家庭频特,http://156.238.248.80/smt.php?id=fyi_twn
好莱电影频特,http://156.238.248.80/smt.php?id=hollywoodmovies_twn
龙祥电影频特,http://156.238.248.80/smt.php?id=lungxiangtime_twn
龙华经典频特,http://156.238.248.80/smt.php?id=lunghuajingdian_twn
龙华戏剧频特,http://156.238.248.80/smt.php?id=lunghuaxiju_twn
龙华电影频特,http://156.238.248.80/smt.php?id=xingwei_movie
龙华偶像频特,http://156.238.248.80/smt.php?id=lunghuaidol_twn
龙华洋片频特,http://156.238.248.80/smt.php?id=lunghuawestern_twn
纬来电影频特,http://156.238.248.80/smt.php?id=videolandmovie
纬来日本频特,http://156.238.248.80/smt.php?id=videolandjapan
纬来体育频特,http://156.238.248.80/smt.php?id=videolandsport
纬来综合频特,http://156.238.248.80/smt.php?id=videolandzonghe
纬来育乐频特,http://156.238.248.80/smt.php?id=videolandyule
纬来精彩频特,http://156.238.248.80/smt.php?id=videolandspecial_twn
靖天国际频特,http://156.238.248.80/smt.php?id=jingtianintl_twn
靖天卡通频特,http://156.238.248.80/smt.php?id=jingtiancartoon_twn
大爱壹台频特,http://156.238.248.80/smt.php?id=daai_twn
大爱贰台频特,http://156.238.248.80/smt.php?id=daai2_twn
好消息贰频特,http://156.238.248.80/smt.php?id=good2_twn
三立闽南频特,http://156.238.248.80/smt.php?id=sanlitaiwan
三立戏剧频特,http://156.238.248.80/smt.php?id=sanlixiju_twn
三立综合频特,http://156.238.248.80/smt.php?id=sanlizhonghe
三立都会频特,http://156.238.248.80/smt.php?id=sanlidouhui
ELta影剧频特,http://156.238.248.80/smt.php?id=eltayingju_twn
ELta综合频特,http://156.238.248.80/smt.php?id=eltazonghe_twn
ELTA体1频特,http://156.238.248.80/smt.php?id=eltasport_twn
ELTA体2频特,http://156.238.248.80/smt.php?id=eltasport2_twn
ELTA体3频特,http://156.238.248.80/smt.php?id=eltasport3_twn
Eleven一频特,http://156.238.248.80/smt.php?id=golfchannel_twn
博斯无限频特,http://156.238.248.80/smt.php?id=bosiunlimited_twn
博斯网球频特,http://156.238.248.80/smt.php?id=bositennis_twn
博斯运动壹特,http://156.238.248.80/smt.php?id=bosisport1_twn
博斯运动贰特,http://156.238.248.80/smt.php?id=bosisport2_twn
博斯高球壹特,http://156.238.248.80/smt.php?id=bosigolf1_twn
博斯高球贰特,http://156.238.248.80/smt.php?id=bosigolf2_twn
探索亚洲频特,http://156.238.248.80/smt.php?id=discoverytwn_twn
国家地理频特,http://156.238.248.80/smt.php?id=natgeohd_twn
野生动物频特,http://156.238.248.80/smt.php?id=natgeowild_twn
动物星球频特,http://156.238.248.80/smt.php?id=animalplanet_twn
美食星球频特,http://156.238.248.80/smt.php?id=foodplanet_twn
亚洲美食频特,http://156.238.248.80/smt.php?id=afc_twn
亚洲旅游频特,http://156.238.248.80/smt.php?id=asiatravel_twn
亚洲TLC频特,http://156.238.248.80/smt.php?id=tlc_twn
EYE-旅游频特,http://156.238.248.80/smt.php?id=eyetvtravel_twn
EYE-戏剧频特,http://156.238.248.80/smt.php?id=eyetvxiju_twn
MTv高清频特,http://156.238.248.80/smt.php?id=mtvhd_twn
Discover频特,http://156.238.248.80/smt.php?id=discoverytwn_twn

抖音网页,#genre#
HiFi-音乐直播,video://https://live.douyin.com/110229825168
38'6音乐直播,video://https://live.douyin.com/933732405880
舒耳音乐直播,video://https://live.douyin.com/388913203837
小汤音乐直播,video://https://live.douyin.com/104244347308
好听音乐直播,video://https://live.douyin.com/309117340504
微风音乐直播,video://https://live.douyin.com/411054693943
慕晚老歌直播,video://https://live.douyin.com/834737741743
动耳音乐直播,video://https://live.douyin.com/630362171826
BEYOND音乐,video://https://live.douyin.com/889699212954
粤语粤乐直播,video://https://live.douyin.com/766255078143
经典粤语直播,video://https://live.douyin.com/96938369391
DJ_WEAPON,video://https://live.douyin.com/472502061760
fm891音乐播,http://iptv.hn.cn:1258/bilibili/26544140
周杰伦音乐播,http://iptv.hn.cn:1258/bilibili/23765388
爵士音乐直播,http://iptv.hn.cn:1258/bilibili/543176
北京朝阳街景,http://iptv.hn.cn:1258/bilibili/3291055
电台粤直播壹,http://iptv.hn.cn:1258/bilibili/31224575
电台轮直播贰,video://https://live.douyin.com/877630039739
电台轮直播叁,video://https://live.douyin.com/578755883072
电台轮直播肆,http://iptv.hn.cn:1258/bilibili/1836716199
电台轮直播伍,http://iptv.hn.cn:1258/bilibili/26544140
电台轮直播陆,http://iptv.hn.cn:1258/bilibili/3291055
电台轮直播柒,http://iptv.hn.cn:1258/bilibili/23765388
电台轮直播捌,http://iptv.hn.cn:1258/bilibili/266845
电台轮直播玖,http://iptv.hn.cn:1258/bilibili/22748374

央卫高码,#genre#
CCTV-01高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1
CCTV-02高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2
CCTV-03高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3
CCTV-04高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4
CCTV-05高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5
CCTV-5+高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p
CCTV-06高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6
CCTV-07高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7
CCTV-08高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8
CCTV-09高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9
CCTV-10高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10
CCTV-11高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11
CCTV-12高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12
CCTV-13高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13
CCTV-14高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14
CCTV-15高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15
CCTV-16高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16
CCTV-17高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17
北京卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws
东方卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws
浙江卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws
江苏卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws
湖南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws
广东卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws
深圳卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws
天津卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=tjws
安徽卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws
山东卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sdws
辽宁卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws
河北卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws
河南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hnws
江西卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws
四川卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws
重庆卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws
贵州卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws
湖北卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws
广西卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws
东南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws
海南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hinws
青海卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws
吉林卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws
黑龙江视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hljws


虎牙频道,#genre#
放映厅播频道,http://cfss.cc/cdn/hy/11602077.m3u8
刘德华播频道,http://cfss.cc/cdn/hy/11342424.m3u8
许冠英播频道,http://cfss.cc/cdn/hy/11601972.m3u8
李连杰播频道,http://cfss.cc/cdn/hy/11342390.m3u8
甄子丹播频道,http://cfss.cc/cdn/hy/11352935.m3u8
周润发播频道,http://cfss.cc/cdn/hy/11342387.m3u8
周星星播频道,http://cfss.cc/cdn/hy/11336587.m3u8
洪金宝播频道,http://cfss.cc/cdn/hy/11279251.m3u8
梁家辉播频道,http://cfss.cc/cdn/hy/11342429.m3u8
洪金宝播频道,http://cfss.cc/cdn/hy/11279251.m3u8
五福星播频道,http://cfss.cc/cdn/hy/11282233.m3u8
古天乐播频道,http://cfss.cc/cdn/hy/11602041.m3u8
邱淑贞播频道,http://cfss.cc/cdn/hy/11352949.m3u8
周海媚播频道,http://cfss.cc/cdn/hy/11279247.m3u8
星爷虎牙频道,http://cfss.cc/cdn/hy/11342412.m3u8
英叔虎牙频道,http://cfss.cc/cdn/hy/11342421.m3u8
成龙虎牙频道,http://cfss.cc/cdn/hy/11342386.m3u8
王晶虎牙频道,http://cfss.cc/cdn/hy/11602058.m3u8
沈腾虎牙频道,http://cfss.cc/cdn/hy/11601968.m3u8
黄渤虎牙频道,http://cfss.cc/cdn/hy/11352876.m3u8
吴京虎牙频道,http://cfss.cc/cdn/hy/11602041.m3u8
强森虎牙频道,http://cfss.cc/cdn/hy/21059581.m3u8
玄幻虎牙频道,http://cfss.cc/cdn/hy/11342414.m3u8
喜剧虎牙频道,http://cfss.cc/cdn/hy/11352877.m3u8
港片虎牙频道,http://cfss.cc/cdn/hy/11602043.m3u8
国产虎牙频道,http://cfss.cc/cdn/hy/11352973.m3u8
漫威虎牙频道,http://cfss.cc/cdn/hy/11602034.m3u8
宇宙虎牙频道,http://cfss.cc/cdn/hy/11342428.m3u8
怪兽虎牙频道,http://cfss.cc/cdn/hy/21059577.m3u8
武侠虎牙频道,http://cfss.cc/cdn/hy/11342427.m3u8
警匪虎牙频道,http://cfss.cc/cdn/hy/11352886.m3u8
罪犯虎牙频道,http://cfss.cc/cdn/hy/11352962.m3u8
枪战虎牙频道,http://cfss.cc/cdn/hy/21059579.m3u8
盗墓虎牙频道,http://cfss.cc/cdn/hy/21059552.m3u8
海盗虎牙频道,http://cfss.cc/cdn/hy/21059595.m3u8
推荐虎牙频道,http://cfss.cc/cdn/hy/11602041.m3u8
救援虎牙频道,http://cfss.cc/cdn/hy/21059594.m3u8
热血虎牙频道,http://cfss.cc/cdn/hy/11352934.m3u8
谍战虎牙频道,http://cfss.cc/cdn/hy/21059585.m3u8
战争虎牙频道,http://cfss.cc/cdn/hy/21059592.m3u8
小鬼头播频道,http://cfss.cc/cdn/hy/11352963.m3u8
陈翔六点频道,http://cfss.cc/cdn/hy/11274154.m3u8
喜剧专场频道,http://cfss.cc/cdn/hy/11602044.m3u8
高分动作频道,http://cfss.cc/cdn/hy/11352884.m3u8
不挤影院频道,http://cfss.cc/cdn/hy/11352897.m3u8
黑帮斗争频道,http://cfss.cc/cdn/hy/11342419.m3u8
嫣然影厅频道,http://cfss.cc/cdn/hy/11601977.m3u8
女神系列频道,http://cfss.cc/cdn/hy/11336571.m3u8
经典女神频道,http://cfss.cc/cdn/hy/11352909.m3u8
许氏三杰频道,http://cfss.cc/cdn/hy/11602033.m3u8
经典港片频道,http://cfss.cc/cdn/hy/11352965.m3u8
镖行天下频道,http://cfss.cc/cdn/hy/11352969.m3u8
蘑菇影厅频道,http://cfss.cc/cdn/hy/11601981.m3u8
搞笑恐怖频道,http://cfss.cc/cdn/hy/11601960.m3u8
死神来了频道,http://cfss.cc/cdn/hy/11352903.m3u8
超异能族频道,http://cfss.cc/cdn/hy/21059586.m3u8
古墓系列频道,http://cfss.cc/cdn/hy/11352913.m3u8
动作电影频道,http://cfss.cc/cdn/hy/11602077.m3u8
搞笑喜剧频道,http://cfss.cc/cdn/hy/11342423.m3u8
欢笑影院频道,http://cfss.cc/cdn/hy/11352894.m3u8
国产悬疑频道,http://cfss.cc/cdn/hy/11342395.m3u8
快意江湖频道,http://cfss.cc/cdn/hy/11342435.m3u8
喜乐影院频道,http://cfss.cc/cdn/hy/21059580.m3u8
怪兽系列频道,http://cfss.cc/cdn/hy/21059554.m3u8
杰森斯坦频道,http://cfss.cc/cdn/hy/21059588.m3u8
寻秦记播频道,http://cfss.cc/cdn/hy/29465848.m3u8
寻秦记播频道,http://cfss.cc/cdn/hy/29633850.m3u8
西游记播频道,http://cfss.cc/cdn/hy/29465859.m3u8
扫黄先锋频道,http://cfss.cc/cdn/hy/29465855.m3u8
楚汉骄雄频道,http://cfss.cc/cdn/hy/29465854.m3u8
陀枪师姐频道,http://cfss.cc/cdn/hy/29465857.m3u8
法证先锋频道,http://cfss.cc/cdn/hy/29465861.m3u8
刑事侦缉频道,http://cfss.cc/cdn/hy/29465856.m3u8
笑看风云频道,http://cfss.cc/cdn/hy/29465858.m3u8
大唐双龙频道,http://cfss.cc/cdn/hy/29465850.m3u8
洗冤录播频道,http://cfss.cc/cdn/hy/29465851.m3u8
金枝欲孽频道,http://cfss.cc/cdn/hy/29465847.m3u8
野蛮奶奶频道,http://cfss.cc/cdn/hy/23863796.m3u8
创世纪播频道,http://cfss.cc/cdn/hy/29465852.m3u8
封神榜播频道,http://cfss.cc/cdn/hy/29465849.m3u8
神雕侠侣频道,http://cfss.cc/cdn/hy/30454429.m3u8
妙手仁心频道,http://cfss.cc/cdn/hy/29465853.m3u8
活佛济公频道,http://cfss.cc/cdn/hy/23903123.m3u8
倚天屠龙频道,http://cfss.cc/cdn/hy/27834853.m3u8
鹿鼎记98频道,http://cfss.cc/cdn/hy/26355806.m3u8
小李飞刀频道,http://cfss.cc/cdn/hy/11342417.m3u8
水月洞天频道,http://cfss.cc/cdn/hy/21059567.m3u8
绝代双娇频道,http://cfss.cc/cdn/hy/29465867.m3u8
风云雄霸频道,http://cfss.cc/cdn/hy/21059612.m3u8
如懿传播频道,http://cfss.cc/cdn/hy/29465868.m3u8
芈月传播频道,http://cfss.cc/cdn/hy/11352975.m3u8
延禧攻略频道,http://cfss.cc/cdn/hy/26355864.m3u8
王子青蛙频道,http://cfss.cc/cdn/hy/11601964.m3u8
永夜星河频道,http://cfss.cc/cdn/hy/23734169.m3u8
玫瑰故事频道,http://cfss.cc/cdn/hy/23865142.m3u8
漫长季节频道,http://cfss.cc/cdn/hy/11342393.m3u8
梦华录播频道,http://cfss.cc/cdn/hy/11336590.m3u8
乌龙院闯频道,http://cfss.cc/cdn/hy/26355767.m3u8
新楚留香频道,http://cfss.cc/cdn/hy/26355848.m3u8
新楚留香频道,http://cfss.cc/cdn/hy/23863804.m3u8
无心法师频道,http://cfss.cc/cdn/hy/30080233.m3u8
征服虎牙频道,http://cfss.cc/cdn/hy/30311494.m3u8
蜡笔小新频道,http://cfss.cc/cdn/hy/30299353.m3u8
海绵宝宝频道,http://cfss.cc/cdn/hy/11352919.m3u8
龙珠虎牙频道,http://cfss.cc/cdn/hy/10279885.m3u8
叮当全集频道,http://cfss.cc/cdn/hy/11601963.m3u8
樱桃小丸频道,http://cfss.cc/cdn/hy/11342394.m3u8
猫和老鼠频道,http://cfss.cc/cdn/hy/11352879.m3u8
精绝古城频道,http://cfss.cc/cdn/hy/11352871.m3u8
怒晴湘西频道,http://cfss.cc/cdn/hy/11602075.m3u8
龙岭迷窟频道,http://cfss.cc/cdn/hy/29465863.m3u8
云南虫谷频道,http://cfss.cc/cdn/hy/11352898.m3u8
JJ斗地主频道,http://cfss.cc/cdn/hy/14079954.m3u8
亮剑虎牙频道,http://cfss.cc/cdn/hy/30080238.m3u8
民兵葛二频道,http://cfss.cc/cdn/hy/11602072.m3u8
我的团长频道,http://cfss.cc/cdn/hy/11352910.m3u8
铁道游击频道,http://cfss.cc/cdn/hy/11352936.m3u8
铁梨花播频道,http://cfss.cc/cdn/hy/11352912.m3u8
康熙微服频道,http://cfss.cc/cdn/hy/11342418.m3u8
御赐仵作频道,http://cfss.cc/cdn/hy/11352948.m3u8
新水浒传频道,http://cfss.cc/cdn/hy/11342384.m3u8
开端虎牙频道,http://cfss.cc/cdn/hy/11342397.m3u8
神探狄仁频道,http://cfss.cc/cdn/hy/11352958.m3u8
三国演义频道,http://cfss.cc/cdn/hy/11602081.m3u8
新三国演频道,http://cfss.cc/cdn/hy/11352944.m3u8
问心虎牙频道,http://cfss.cc/cdn/hy/11352890.m3u8
家有儿女频道,http://cfss.cc/cdn/hy/29774370.m3u8
全职高手频道,http://cfss.cc/cdn/hy/11352901.m3u8
炊事班的频道,http://cfss.cc/cdn/hy/19524135.m3u8
医馆笑传频道,http://cfss.cc/cdn/hy/11352891.m3u8
杨光生活频道,http://cfss.cc/cdn/hy/11602085.m3u8
陈情令播频道,http://cfss.cc/cdn/hy/29465862.m3u8
神医喜来频道,http://cfss.cc/cdn/hy/11601978.m3u8
大宋提刑频道,http://cfss.cc/cdn/hy/26355856.m3u8
鹊刀门传频道,http://cfss.cc/cdn/hy/29805872.m3u8
